Tile_1: 
λ(nm)	T
648.484	0.956799
638.51	0.956799
628.518	0.956799
618.556	0.956799
608.576	0.956799
598.593	0.956799
588.625	0.956799
578.658	0.956799
568.683	0.956798
558.692	0.956798
548.73	0.956798
538.742	0.956798
528.771	0.956798
518.792	0.956798
508.807	0.956798
498.836	0.956797
488.861	0.956797
478.888	0.956797
468.905	0.956797
458.921	0.956797
448.945	0.956796
438.973	0.956796
429.002	0.956795
419.019	0.956795
409.044	0.956795
399.069	0.956794
389.09	0.956793
379.11	0.956793
369.133	0.956792
359.166	0.956791
349.181	0.95679
339.204	0.956788
329.229	0.956787
319.255	0.956785
309.278	0.956783
299.304	0.956781
289.322	0.956778
279.346	0.956775
269.371	0.956771
259.396	0.956766
249.418	0.95676
239.44	0.956753
229.465	0.956745
219.486	0.956734
209.51	0.95672
199.534	0.956703

Tile_87: 
λ(nm)	T
897.89	0.9759
887.901	0.9759
877.945	0.9759
867.966	0.9759
857.974	0.9759
848.034	0.9759
838.039	0.9759
828.054	0.9759
818.088	0.9759
808.095	0.9759
798.137	0.9759
788.171	0.9759
778.205	0.9759
768.202	0.9759
758.22	0.9759
748.269	0.9759
738.266	0.9759
728.313	0.9759
718.333	0.975899
708.338	0.975899
698.381	0.975899
688.394	0.975899
678.427	0.975899
668.457	0.975899
658.459	0.975899
648.484	0.975899
638.51	0.975899
628.518	0.975899
618.556	0.975899
608.576	0.975899
598.593	0.975899
588.625	0.975899
578.658	0.975899
568.683	0.975899
558.692	0.975899
548.73	0.975898
538.742	0.975898
528.771	0.975898
518.792	0.975898
508.807	0.975898
498.836	0.975898
488.861	0.975897
478.888	0.975897
468.905	0.975897
458.921	0.975897
448.945	0.975896
438.973	0.975896
429.002	0.975896
419.019	0.975895
409.044	0.975895
399.069	0.975894
389.09	0.975894
379.11	0.975893
369.133	0.975892
359.166	0.975891
349.181	0.97589
339.204	0.975889
329.229	0.975888
319.255	0.975886
309.278	0.975884
299.304	0.975882
289.322	0.97588
279.346	0.975877
269.371	0.975873
259.396	0.975869
249.418	0.975863
239.44	0.975857
229.465	0.975849
219.486	0.975839
209.51	0.975826
199.534	0.97581

Tile_88: 
λ(nm)	T
897.89	0.9649
887.901	0.9649
877.945	0.9649
867.966	0.9649
857.974	0.9649
848.034	0.9649
838.039	0.9649
828.054	0.9649
818.088	0.9649
808.095	0.9649
798.137	0.9649
788.171	0.9649
778.205	0.9649
768.202	0.9649
758.22	0.9649
748.269	0.9649
738.266	0.9649
728.313	0.9649
718.333	0.9649
708.338	0.964899
698.381	0.964899
688.394	0.964899
678.427	0.964899
668.457	0.964899
658.459	0.964899
648.484	0.964899
638.51	0.964899
628.518	0.964899
618.556	0.964899
608.576	0.964899
598.593	0.964899
588.625	0.964899
578.658	0.964899
568.683	0.964899
558.692	0.964899
548.73	0.964899
538.742	0.964898
528.771	0.964898
518.792	0.964898
508.807	0.964898
498.836	0.964898
488.861	0.964898
478.888	0.964897
468.905	0.964897
458.921	0.964897
448.945	0.964897
438.973	0.964896
429.002	0.964896
419.019	0.964896
409.044	0.964895
399.069	0.964895
389.09	0.964894
379.11	0.964894
369.133	0.964893
359.166	0.964892
349.181	0.964891
339.204	0.96489
329.229	0.964889
319.255	0.964887
309.278	0.964885
299.304	0.964883
289.322	0.964881
279.346	0.964878
269.371	0.964875
259.396	0.964871
249.418	0.964866
239.44	0.964859
229.465	0.964852
219.486	0.964842
209.51	0.964831
199.534	0.964816

Tile_89: 
λ(nm)	T
897.89	0.9564
887.901	0.9564
877.945	0.9564
867.966	0.9564
857.974	0.9564
848.034	0.9564
838.039	0.9564
828.054	0.9564
818.088	0.9564
808.095	0.9564
798.137	0.9564
788.171	0.9564
778.205	0.9564
768.202	0.9564
758.22	0.9564
748.269	0.9564
738.266	0.9564
728.313	0.956399
718.333	0.956399
708.338	0.956399
698.381	0.956399
688.394	0.956399
678.427	0.956399
668.457	0.956399
658.459	0.956399
648.484	0.956399
638.51	0.956399
628.518	0.956399
618.556	0.956399
608.576	0.956399
598.593	0.956399
588.625	0.956399
578.658	0.956399
568.683	0.956399
558.692	0.956398
548.73	0.956398
538.742	0.956398
528.771	0.956398
518.792	0.956398
508.807	0.956398
498.836	0.956398
488.861	0.956397
478.888	0.956397
468.905	0.956397
458.921	0.956397
448.945	0.956396
438.973	0.956396
429.002	0.956396
419.019	0.956395
409.044	0.956395
399.069	0.956394
389.09	0.956394
379.11	0.956393
369.133	0.956392
359.166	0.956391
349.181	0.95639
339.204	0.956389
329.229	0.956388
319.255	0.956386
309.278	0.956384
299.304	0.956382
289.322	0.956379
279.346	0.956376
269.371	0.956372
259.396	0.956368
249.418	0.956362
239.44	0.956355
229.465	0.956347
219.486	0.956337
209.51	0.956324
199.534	0.956307

Tile_90: 
λ(nm)	T
897.89	0.9525
887.901	0.9525
877.945	0.9525
867.966	0.9525
857.974	0.9525
848.034	0.9525
838.039	0.9525
828.054	0.9525
818.088	0.9525
808.095	0.9525
798.137	0.9525
788.171	0.9525
778.205	0.9525
768.202	0.9525
758.22	0.9525
748.269	0.952499
738.266	0.952499
728.313	0.952499
718.333	0.952499
708.338	0.952499
698.381	0.952499
688.394	0.952499
678.427	0.952499
668.457	0.952499
658.459	0.952499
648.484	0.952499
638.51	0.952499
628.518	0.952499
618.556	0.952499
608.576	0.952499
598.593	0.952499
588.625	0.952499
578.658	0.952498
568.683	0.952498
558.692	0.952498
548.73	0.952498
538.742	0.952498
528.771	0.952498
518.792	0.952498
508.807	0.952497
498.836	0.952497
488.861	0.952497
478.888	0.952497
468.905	0.952497
458.921	0.952496
448.945	0.952496
438.973	0.952496
429.002	0.952495
419.019	0.952495
409.044	0.952494
399.069	0.952493
389.09	0.952493
379.11	0.952492
369.133	0.952491
359.166	0.95249
349.181	0.952489
339.204	0.952487
329.229	0.952486
319.255	0.952484
309.278	0.952482
299.304	0.952479
289.322	0.952476
279.346	0.952473
269.371	0.952468
259.396	0.952463
249.418	0.952457
239.44	0.952449
229.465	0.95244
219.486	0.952428
209.51	0.952414
199.534	0.952395

Tile_91: 
λ(nm)	T
897.89	0.9666
887.901	0.9666
877.945	0.9666
867.966	0.9666
857.974	0.9666
848.034	0.9666
838.039	0.9666
828.054	0.9666
818.088	0.9666
808.095	0.9666
798.137	0.9666
788.171	0.9666
778.205	0.9666
768.202	0.9666
758.22	0.9666
748.269	0.966599
738.266	0.966599
728.313	0.966599
718.333	0.966599
708.338	0.966599
698.381	0.966599
688.394	0.966599
678.427	0.966599
668.457	0.966599
658.459	0.966599
648.484	0.966599
638.51	0.966599
628.518	0.966599
618.556	0.966599
608.576	0.966599
598.593	0.966599
588.625	0.966599
578.658	0.966599
568.683	0.966598
558.692	0.966598
548.73	0.966598
538.742	0.966598
528.771	0.966598
518.792	0.966598
508.807	0.966598
498.836	0.966597
488.861	0.966597
478.888	0.966597
468.905	0.966597
458.921	0.966596
448.945	0.966596
438.973	0.966596
429.002	0.966595
419.019	0.966595
409.044	0.966594
399.069	0.966594
389.09	0.966593
379.11	0.966592
369.133	0.966591
359.166	0.96659
349.181	0.966589
339.204	0.966588
329.229	0.966586
319.255	0.966584
309.278	0.966582
299.304	0.966579
289.322	0.966577
279.346	0.966573
269.371	0.966569
259.396	0.966564
249.418	0.966558
239.44	0.96655
229.465	0.966541
219.486	0.966529
209.51	0.966515
199.534	0.966496

Tile_92: 
λ(nm)	T
897.89	0.964
887.901	0.964
877.945	0.964
867.966	0.964
857.974	0.964
848.034	0.964
838.039	0.964
828.054	0.964
818.088	0.964
808.095	0.964
798.137	0.964
788.171	0.964
778.205	0.964
768.202	0.964
758.22	0.964
748.269	0.964
738.266	0.964
728.313	0.964
718.333	0.963999
708.338	0.963999
698.381	0.963999
688.394	0.963999
678.427	0.963999
668.457	0.963999
658.459	0.963999
648.484	0.963999
638.51	0.963999
628.518	0.963999
618.556	0.963999
608.576	0.963999
598.593	0.963999
588.625	0.963999
578.658	0.963999
568.683	0.963999
558.692	0.963999
548.73	0.963998
538.742	0.963998
528.771	0.963998
518.792	0.963998
508.807	0.963998
498.836	0.963998
488.861	0.963998
478.888	0.963997
468.905	0.963997
458.921	0.963997
448.945	0.963997
438.973	0.963996
429.002	0.963996
419.019	0.963995
409.044	0.963995
399.069	0.963995
389.09	0.963994
379.11	0.963993
369.133	0.963992
359.166	0.963992
349.181	0.963991
339.204	0.963989
329.229	0.963988
319.255	0.963987
309.278	0.963985
299.304	0.963983
289.322	0.96398
279.346	0.963977
269.371	0.963974
259.396	0.963969
249.418	0.963964
239.44	0.963958
229.465	0.96395
219.486	0.96394
209.51	0.963928
199.534	0.963912

Tile_93: 
λ(nm)	T
897.89	0.95
887.901	0.95
877.945	0.95
867.966	0.95
857.974	0.95
848.034	0.95
838.039	0.95
828.054	0.95
818.088	0.95
808.095	0.95
798.137	0.95
788.171	0.95
778.205	0.95
768.202	0.95
758.22	0.95
748.269	0.949999
738.266	0.949999
728.313	0.949999
718.333	0.949999
708.338	0.949999
698.381	0.949999
688.394	0.949999
678.427	0.949999
668.457	0.949999
658.459	0.949999
648.484	0.949999
638.51	0.949999
628.518	0.949999
618.556	0.949999
608.576	0.949999
598.593	0.949999
588.625	0.949999
578.658	0.949999
568.683	0.949998
558.692	0.949998
548.73	0.949998
538.742	0.949998
528.771	0.949998
518.792	0.949998
508.807	0.949998
498.836	0.949997
488.861	0.949997
478.888	0.949997
468.905	0.949997
458.921	0.949996
448.945	0.949996
438.973	0.949996
429.002	0.949995
419.019	0.949995
409.044	0.949994
399.069	0.949994
389.09	0.949993
379.11	0.949992
369.133	0.949991
359.166	0.94999
349.181	0.949989
339.204	0.949988
329.229	0.949986
319.255	0.949984
309.278	0.949982
299.304	0.94998
289.322	0.949977
279.346	0.949973
269.371	0.949969
259.396	0.949964
249.418	0.949958
239.44	0.949951
229.465	0.949942
219.486	0.94993
209.51	0.949916
199.534	0.949898

Tile_94: 
λ(nm)	T
897.89	0.9727
887.901	0.9727
877.945	0.9727
867.966	0.9727
857.974	0.9727
848.034	0.9727
838.039	0.9727
828.054	0.9727
818.088	0.9727
808.095	0.9727
798.137	0.9727
788.171	0.9727
778.205	0.9727
768.202	0.9727
758.22	0.9727
748.269	0.9727
738.266	0.972699
728.313	0.972699
718.333	0.972699
708.338	0.972699
698.381	0.972699
688.394	0.972699
678.427	0.972699
668.457	0.972699
658.459	0.972699
648.484	0.972699
638.51	0.972699
628.518	0.972699
618.556	0.972699
608.576	0.972699
598.593	0.972699
588.625	0.972699
578.658	0.972699
568.683	0.972699
558.692	0.972698
548.73	0.972698
538.742	0.972698
528.771	0.972698
518.792	0.972698
508.807	0.972698
498.836	0.972698
488.861	0.972697
478.888	0.972697
468.905	0.972697
458.921	0.972697
448.945	0.972696
438.973	0.972696
429.002	0.972696
419.019	0.972695
409.044	0.972695
399.069	0.972694
389.09	0.972693
379.11	0.972693
369.133	0.972692
359.166	0.972691
349.181	0.97269
339.204	0.972689
329.229	0.972687
319.255	0.972685
309.278	0.972683
299.304	0.972681
289.322	0.972678
279.346	0.972675
269.371	0.972671
259.396	0.972666
249.418	0.972661
239.44	0.972654
229.465	0.972645
219.486	0.972635
209.51	0.972621
199.534	0.972604

Tile_95: 
λ(nm)	T
897.89	0.9548
887.901	0.9548
877.945	0.9548
867.966	0.9548
857.974	0.9548
848.034	0.9548
838.039	0.9548
828.054	0.9548
818.088	0.9548
808.095	0.9548
798.137	0.9548
788.171	0.9548
778.205	0.9548
768.202	0.9548
758.22	0.9548
748.269	0.954799
738.266	0.954799
728.313	0.954799
718.333	0.954799
708.338	0.954799
698.381	0.954799
688.394	0.954799
678.427	0.954799
668.457	0.954799
658.459	0.954799
648.484	0.954799
638.51	0.954799
628.518	0.954799
618.556	0.954799
608.576	0.954799
598.593	0.954799
588.625	0.954799
578.658	0.954799
568.683	0.954798
558.692	0.954798
548.73	0.954798
538.742	0.954798
528.771	0.954798
518.792	0.954798
508.807	0.954798
498.836	0.954797
488.861	0.954797
478.888	0.954797
468.905	0.954797
458.921	0.954796
448.945	0.954796
438.973	0.954796
429.002	0.954795
419.019	0.954795
409.044	0.954794
399.069	0.954794
389.09	0.954793
379.11	0.954792
369.133	0.954791
359.166	0.95479
349.181	0.954789
339.204	0.954788
329.229	0.954786
319.255	0.954784
309.278	0.954782
299.304	0.954779
289.322	0.954776
279.346	0.954773
269.371	0.954769
259.396	0.954764
249.418	0.954757
239.44	0.95475
229.465	0.95474
219.486	0.954729
209.51	0.954714
199.534	0.954696

Tile_96: 
λ(nm)	T
897.89	0.9548
887.901	0.9548
877.945	0.9548
867.966	0.9548
857.974	0.9548
848.034	0.9548
838.039	0.9548
828.054	0.9548
818.088	0.9548
808.095	0.9548
798.137	0.9548
788.171	0.9548
778.205	0.9548
768.202	0.9548
758.22	0.9548
748.269	0.9548
738.266	0.9548
728.313	0.9548
718.333	0.9548
708.338	0.954799
698.381	0.954799
688.394	0.954799
678.427	0.954799
668.457	0.954799
658.459	0.954799
648.484	0.954799
638.51	0.954799
628.518	0.954799
618.556	0.954799
608.576	0.954799
598.593	0.954799
588.625	0.954799
578.658	0.954799
568.683	0.954799
558.692	0.954799
548.73	0.954799
538.742	0.954798
528.771	0.954798
518.792	0.954798
508.807	0.954798
498.836	0.954798
488.861	0.954798
478.888	0.954797
468.905	0.954797
458.921	0.954797
448.945	0.954797
438.973	0.954796
429.002	0.954796
419.019	0.954796
409.044	0.954795
399.069	0.954795
389.09	0.954794
379.11	0.954794
369.133	0.954793
359.166	0.954792
349.181	0.954791
339.204	0.95479
329.229	0.954789
319.255	0.954787
309.278	0.954785
299.304	0.954783
289.322	0.954781
279.346	0.954778
269.371	0.954775
259.396	0.954771
249.418	0.954765
239.44	0.954759
229.465	0.954752
219.486	0.954742
209.51	0.954731
199.534	0.954716

Tile_97: 
λ(nm)	T
897.89	0.9644
887.901	0.9644
877.945	0.9644
867.966	0.9644
857.974	0.9644
848.034	0.9644
838.039	0.9644
828.054	0.9644
818.088	0.9644
808.095	0.9644
798.137	0.9644
788.171	0.9644
778.205	0.9644
768.202	0.9644
758.22	0.9644
748.269	0.9644
738.266	0.9644
728.313	0.9644
718.333	0.9644
708.338	0.964399
698.381	0.964399
688.394	0.964399
678.427	0.964399
668.457	0.964399
658.459	0.964399
648.484	0.964399
638.51	0.964399
628.518	0.964399
618.556	0.964399
608.576	0.964399
598.593	0.964399
588.625	0.964399
578.658	0.964399
568.683	0.964399
558.692	0.964399
548.73	0.964399
538.742	0.964398
528.771	0.964398
518.792	0.964398
508.807	0.964398
498.836	0.964398
488.861	0.964398
478.888	0.964397
468.905	0.964397
458.921	0.964397
448.945	0.964397
438.973	0.964396
429.002	0.964396
419.019	0.964396
409.044	0.964395
399.069	0.964395
389.09	0.964394
379.11	0.964393
369.133	0.964393
359.166	0.964392
349.181	0.964391
339.204	0.96439
329.229	0.964389
319.255	0.964387
309.278	0.964385
299.304	0.964383
289.322	0.964381
279.346	0.964378
269.371	0.964374
259.396	0.96437
249.418	0.964365
239.44	0.964359
229.465	0.964352
219.486	0.964342
209.51	0.96433
199.534	0.964315

Tile_98: 
λ(nm)	T
897.89	0.9773
887.901	0.9773
877.945	0.9773
867.966	0.9773
857.974	0.9773
848.034	0.9773
838.039	0.9773
828.054	0.9773
818.088	0.9773
808.095	0.9773
798.137	0.9773
788.171	0.9773
778.205	0.9773
768.202	0.9773
758.22	0.9773
748.269	0.9773
738.266	0.977299
728.313	0.977299
718.333	0.977299
708.338	0.977299
698.381	0.977299
688.394	0.977299
678.427	0.977299
668.457	0.977299
658.459	0.977299
648.484	0.977299
638.51	0.977299
628.518	0.977299
618.556	0.977299
608.576	0.977299
598.593	0.977299
588.625	0.977299
578.658	0.977299
568.683	0.977298
558.692	0.977298
548.73	0.977298
538.742	0.977298
528.771	0.977298
518.792	0.977298
508.807	0.977298
498.836	0.977297
488.861	0.977297
478.888	0.977297
468.905	0.977297
458.921	0.977296
448.945	0.977296
438.973	0.977296
429.002	0.977295
419.019	0.977295
409.044	0.977294
399.069	0.977294
389.09	0.977293
379.11	0.977292
369.133	0.977292
359.166	0.977291
349.181	0.977289
339.204	0.977288
329.229	0.977287
319.255	0.977285
309.278	0.977283
299.304	0.97728
289.322	0.977278
279.346	0.977274
269.371	0.97727
259.396	0.977265
249.418	0.97726
239.44	0.977252
229.465	0.977244
219.486	0.977233
209.51	0.977219
199.534	0.977201

Tile_99: 
λ(nm)	T
897.89	0.9815
887.901	0.9815
877.945	0.9815
867.966	0.9815
857.974	0.9815
848.034	0.9815
838.039	0.9815
828.054	0.9815
818.088	0.9815
808.095	0.9815
798.137	0.9815
788.171	0.9815
778.205	0.9815
768.202	0.9815
758.22	0.9815
748.269	0.981499
738.266	0.981499
728.313	0.981499
718.333	0.981499
708.338	0.981499
698.381	0.981499
688.394	0.981499
678.427	0.981499
668.457	0.981499
658.459	0.981499
648.484	0.981499
638.51	0.981499
628.518	0.981499
618.556	0.981499
608.576	0.981499
598.593	0.981499
588.625	0.981499
578.658	0.981499
568.683	0.981498
558.692	0.981498
548.73	0.981498
538.742	0.981498
528.771	0.981498
518.792	0.981498
508.807	0.981498
498.836	0.981497
488.861	0.981497
478.888	0.981497
468.905	0.981497
458.921	0.981496
448.945	0.981496
438.973	0.981496
429.002	0.981495
419.019	0.981495
409.044	0.981494
399.069	0.981493
389.09	0.981493
379.11	0.981492
369.133	0.981491
359.166	0.98149
349.181	0.981489
339.204	0.981487
329.229	0.981486
319.255	0.981484
309.278	0.981482
299.304	0.981479
289.322	0.981476
279.346	0.981473
269.371	0.981468
259.396	0.981463
249.418	0.981457
239.44	0.981449
229.465	0.98144
219.486	0.981428
209.51	0.981414
199.534	0.981395

